,GP,circuit,location,country,lap,position,lap_time_ms,code,name,lap_time
3521,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,5,4,94150.0,LEC,Charles Leclerc,00:01:34.150000
3522,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,6,4,94186.0,LEC,Charles Leclerc,00:01:34.186000
3523,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,7,4,94155.0,LEC,Charles Leclerc,00:01:34.155000
3524,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,8,4,93976.0,LEC,Charles Leclerc,00:01:33.976000
3525,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,9,4,93963.0,LEC,Charles Leclerc,00:01:33.963000
3526,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,10,4,145827.0,LEC,Charles Leclerc,00:02:25.827000
3527,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,11,6,174515.0,LEC,Charles Leclerc,00:02:54.515000
3528,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,12,6,168391.0,LEC,Charles Leclerc,00:02:48.391000
3529,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,13,6,1178675.0,LEC,Charles Leclerc,00:19:38.675000
3530,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,14,6,1194398.0,LEC,Charles Leclerc,00:19:54.398000
3531,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,15,7,1308234.0,LEC,Charles Leclerc,00:21:48.234000
3532,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,16,7,1307153.0,LEC,Charles Leclerc,00:21:47.153000
3533,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,17,10,145319.0,LEC,Charles Leclerc,00:02:25.319000
3534,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,18,10,96483.0,LEC,Charles Leclerc,00:01:36.483000
3535,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,19,10,95072.0,LEC,Charles Leclerc,00:01:35.072000
3536,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,20,10,94841.0,LEC,Charles Leclerc,00:01:34.841000
3537,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,21,10,94571.0,LEC,Charles Leclerc,00:01:34.571000
3538,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,22,10,94605.0,LEC,Charles Leclerc,00:01:34.605000
3539,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,23,8,113316.0,LEC,Charles Leclerc,00:01:53.316000
3540,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,24,9,113089.0,LEC,Charles Leclerc,00:01:53.089000
3541,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,25,9,93642.0,LEC,Charles Leclerc,00:01:33.642000
3542,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,26,9,93086.0,LEC,Charles Leclerc,00:01:33.086000
3543,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,27,9,107933.0,LEC,Charles Leclerc,00:01:47.933000
3544,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,28,9,94874.0,LEC,Charles Leclerc,00:01:34.874000
3545,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,29,9,119441.0,LEC,Charles Leclerc,00:01:59.441000
3546,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,30,9,127797.0,LEC,Charles Leclerc,00:02:07.797000
3547,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,31,9,127664.0,LEC,Charles Leclerc,00:02:07.664000
3548,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,32,9,118029.0,LEC,Charles Leclerc,00:01:58.029000
3549,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,33,9,92704.0,LEC,Charles Leclerc,00:01:32.704000
3550,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,34,9,92257.0,LEC,Charles Leclerc,00:01:32.257000
3551,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,35,9,106036.0,LEC,Charles Leclerc,00:01:46.036000
3552,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,36,9,93209.0,LEC,Charles Leclerc,00:01:33.209000
3553,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,37,9,92066.0,LEC,Charles Leclerc,00:01:32.066000
3554,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,38,9,92745.0,LEC,Charles Leclerc,00:01:32.745000
3555,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,39,8,92028.0,LEC,Charles Leclerc,00:01:32.028000
3556,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,40,8,92145.0,LEC,Charles Leclerc,00:01:32.145000
3557,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,41,8,91883.0,LEC,Charles Leclerc,00:01:31.883000
3558,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,42,8,92094.0,LEC,Charles Leclerc,00:01:32.094000
3559,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,43,8,92395.0,LEC,Charles Leclerc,00:01:32.395000
3560,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,44,8,91710.0,LEC,Charles Leclerc,00:01:31.710000
3561,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,45,8,91745.0,LEC,Charles Leclerc,00:01:31.745000
3562,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,46,8,91601.0,LEC,Charles Leclerc,00:01:31.601000
3563,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,47,8,92251.0,LEC,Charles Leclerc,00:01:32.251000
3564,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,48,8,92716.0,LEC,Charles Leclerc,00:01:32.716000
3565,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,49,7,91992.0,LEC,Charles Leclerc,00:01:31.992000
3566,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,50,7,93431.0,LEC,Charles Leclerc,00:01:33.431000
3567,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,1,6,96143.0,LEC,Charles Leclerc,00:01:36.143000
3568,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,2,6,91140.0,LEC,Charles Leclerc,00:01:31.140000
3569,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,3,6,90910.0,LEC,Charles Leclerc,00:01:30.910000
3570,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,4,6,90509.0,LEC,Charles Leclerc,00:01:30.509000
3571,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,5,6,90630.0,LEC,Charles Leclerc,00:01:30.630000
3572,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,6,6,90586.0,LEC,Charles Leclerc,00:01:30.586000
3573,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,7,6,90320.0,LEC,Charles Leclerc,00:01:30.320000
3574,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,8,6,90372.0,LEC,Charles Leclerc,00:01:30.372000
3575,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,9,6,90104.0,LEC,Charles Leclerc,00:01:30.104000
3576,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,10,6,90268.0,LEC,Charles Leclerc,00:01:30.268000
3577,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,11,6,89996.0,LEC,Charles Leclerc,00:01:29.996000
3578,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,12,6,90381.0,LEC,Charles Leclerc,00:01:30.381000
3579,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,13,6,90323.0,LEC,Charles Leclerc,00:01:30.323000
3580,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,14,6,92050.0,LEC,Charles Leclerc,00:01:32.050000
3581,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,15,8,116342.0,LEC,Charles Leclerc,00:01:56.342000
3582,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,16,16,110853.0,LEC,Charles Leclerc,00:01:50.853000
3583,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,17,15,89408.0,LEC,Charles Leclerc,00:01:29.408000
3584,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,18,14,89283.0,LEC,Charles Leclerc,00:01:29.283000
3585,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,19,13,89641.0,LEC,Charles Leclerc,00:01:29.641000
3586,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,20,13,89493.0,LEC,Charles Leclerc,00:01:29.493000
3587,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,21,12,89563.0,LEC,Charles Leclerc,00:01:29.563000
3588,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,22,11,89588.0,LEC,Charles Leclerc,00:01:29.588000
3589,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,23,11,89379.0,LEC,Charles Leclerc,00:01:29.379000
3590,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,24,9,89104.0,LEC,Charles Leclerc,00:01:29.104000
3591,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,25,9,89416.0,LEC,Charles Leclerc,00:01:29.416000
3592,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,26,9,89442.0,LEC,Charles Leclerc,00:01:29.442000
3593,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,27,9,89215.0,LEC,Charles Leclerc,00:01:29.215000
3594,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,28,9,89254.0,LEC,Charles Leclerc,00:01:29.254000
3595,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,29,9,89255.0,LEC,Charles Leclerc,00:01:29.255000
3596,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,30,9,89093.0,LEC,Charles Leclerc,00:01:29.093000
3597,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,31,8,89381.0,LEC,Charles Leclerc,00:01:29.381000
3598,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,32,8,88823.0,LEC,Charles Leclerc,00:01:28.823000
3599,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,33,8,89148.0,LEC,Charles Leclerc,00:01:29.148000
3600,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,34,9,90050.0,LEC,Charles Leclerc,00:01:30.050000
3601,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,35,9,117731.0,LEC,Charles Leclerc,00:01:57.731000
3602,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,36,12,128653.0,LEC,Charles Leclerc,00:02:08.653000
3603,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,37,12,97309.0,LEC,Charles Leclerc,00:01:37.309000
3604,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,38,12,88725.0,LEC,Charles Leclerc,00:01:28.725000
3605,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,39,12,88907.0,LEC,Charles Leclerc,00:01:28.907000
3606,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,40,12,88433.0,LEC,Charles Leclerc,00:01:28.433000
3607,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,41,12,88338.0,LEC,Charles Leclerc,00:01:28.338000
3608,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,42,12,88729.0,LEC,Charles Leclerc,00:01:28.729000
3609,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,43,12,88954.0,LEC,Charles Leclerc,00:01:28.954000
3610,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,44,12,89171.0,LEC,Charles Leclerc,00:01:29.171000
3611,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,45,12,90335.0,LEC,Charles Leclerc,00:01:30.335000
3612,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,46,12,88982.0,LEC,Charles Leclerc,00:01:28.982000
3613,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,47,12,88974.0,LEC,Charles Leclerc,00:01:28.974000
3614,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,48,12,88638.0,LEC,Charles Leclerc,00:01:28.638000
3615,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,49,12,89170.0,LEC,Charles Leclerc,00:01:29.170000
3616,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,50,12,88952.0,LEC,Charles Leclerc,00:01:28.952000
3617,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,51,12,89998.0,LEC,Charles Leclerc,00:01:29.998000
3618,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,52,12,102248.0,LEC,Charles Leclerc,00:01:42.248000
3619,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,53,11,130799.0,LEC,Charles Leclerc,00:02:10.799000
3620,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,54,11,151687.0,LEC,Charles Leclerc,00:02:31.687000
3621,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,55,11,146191.0,LEC,Charles Leclerc,00:02:26.191000
3622,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,56,10,118448.0,LEC,Charles Leclerc,00:01:58.448000
3623,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,57,10,88644.0,LEC,Charles Leclerc,00:01:28.644000
3624,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,58,10,89557.0,LEC,Charles Leclerc,00:01:29.557000
3625,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,1,4,107814.0,PER,Sergio Pérez,00:01:47.814000
3626,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2,4,146227.0,PER,Sergio Pérez,00:02:26.227000
3627,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,3,4,140741.0,PER,Sergio Pérez,00:02:20.741000
3628,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,4,4,142893.0,PER,Sergio Pérez,00:02:22.893000
3629,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,5,4,145257.0,PER,Sergio Pérez,00:02:25.257000
3630,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,6,4,136344.0,PER,Sergio Pérez,00:02:16.344000
3631,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,7,4,102175.0,PER,Sergio Pérez,00:01:42.175000
3632,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,8,4,97922.0,PER,Sergio Pérez,00:01:37.922000
3633,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,9,4,94397.0,PER,Sergio Pérez,00:01:34.397000
3634,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,10,4,93119.0,PER,Sergio Pérez,00:01:33.119000
3635,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,11,4,91563.0,PER,Sergio Pérez,00:01:31.563000
3636,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,12,4,90344.0,PER,Sergio Pérez,00:01:30.344000
3637,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,13,4,89822.0,PER,Sergio Pérez,00:01:29.822000
3638,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,14,4,89415.0,PER,Sergio Pérez,00:01:29.415000
3639,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,15,4,88659.0,PER,Sergio Pérez,00:01:28.659000
3640,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,16,4,87923.0,PER,Sergio Pérez,00:01:27.923000
3641,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,17,4,87448.0,PER,Sergio Pérez,00:01:27.448000
3642,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,18,4,88179.0,PER,Sergio Pérez,00:01:28.179000
3643,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,19,4,86933.0,PER,Sergio Pérez,00:01:26.933000
3644,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,20,4,86456.0,PER,Sergio Pérez,00:01:26.456000
3645,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,21,4,87667.0,PER,Sergio Pérez,00:01:27.667000
3646,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,22,4,87185.0,PER,Sergio Pérez,00:01:27.185000
3647,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,23,4,88433.0,PER,Sergio Pérez,00:01:28.433000
3648,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,24,4,90617.0,PER,Sergio Pérez,00:01:30.617000
3649,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,25,4,90301.0,PER,Sergio Pérez,00:01:30.301000
3650,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,26,4,89147.0,PER,Sergio Pérez,00:01:29.147000
3651,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,27,4,87715.0,PER,Sergio Pérez,00:01:27.715000
3652,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,28,4,137324.0,PER,Sergio Pérez,00:02:17.324000
3653,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,29,5,127522.0,PER,Sergio Pérez,00:02:07.522000
3654,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,30,5,84005.0,PER,Sergio Pérez,00:01:24.005000
3655,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,31,4,92634.0,PER,Sergio Pérez,00:01:32.634000
3656,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,32,4,130043.0,PER,Sergio Pérez,00:02:10.043000
3657,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,33,4,1699863.0,PER,Sergio Pérez,00:28:19.863000
3658,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,34,4,1715146.0,PER,Sergio Pérez,00:28:35.146000
3659,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,35,4,85696.0,PER,Sergio Pérez,00:01:25.696000
3660,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,36,4,81538.0,PER,Sergio Pérez,00:01:21.538000
3661,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,37,4,80627.0,PER,Sergio Pérez,00:01:20.627000
3662,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,38,14,102738.0,PER,Sergio Pérez,00:01:42.738000
3663,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,39,14,81377.0,PER,Sergio Pérez,00:01:21.377000
3664,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,40,14,79642.0,PER,Sergio Pérez,00:01:19.642000
3665,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,41,13,79909.0,PER,Sergio Pérez,00:01:19.909000
3666,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,42,13,79600.0,PER,Sergio Pérez,00:01:19.600000
3667,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,43,13,79106.0,PER,Sergio Pérez,00:01:19.106000
3668,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,44,13,80542.0,PER,Sergio Pérez,00:01:20.542000
3669,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,45,13,81263.0,PER,Sergio Pérez,00:01:21.263000
3670,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,46,13,80629.0,PER,Sergio Pérez,00:01:20.629000
3671,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,47,13,82119.0,PER,Sergio Pérez,00:01:22.119000
3672,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,48,12,78924.0,PER,Sergio Pérez,00:01:18.924000
3673,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,49,12,78334.0,PER,Sergio Pérez,00:01:18.334000
3674,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,50,12,78386.0,PER,Sergio Pérez,00:01:18.386000
3675,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,51,12,78343.0,PER,Sergio Pérez,00:01:18.343000
3676,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,52,12,79646.0,PER,Sergio Pérez,00:01:19.646000
3677,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,53,12,80264.0,PER,Sergio Pérez,00:01:20.264000
3678,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,54,12,80119.0,PER,Sergio Pérez,00:01:20.119000
3679,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,55,12,80047.0,PER,Sergio Pérez,00:01:20.047000
3680,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,56,12,79805.0,PER,Sergio Pérez,00:01:19.805000
3681,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,57,12,79636.0,PER,Sergio Pérez,00:01:19.636000
3682,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,58,12,79584.0,PER,Sergio Pérez,00:01:19.584000
3683,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,59,12,79836.0,PER,Sergio Pérez,00:01:19.836000
3684,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,60,12,80036.0,PER,Sergio Pérez,00:01:20.036000
3685,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,61,12,79445.0,PER,Sergio Pérez,00:01:19.445000
3686,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,62,12,79419.0,PER,Sergio Pérez,00:01:19.419000
3687,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,63,12,79672.0,PER,Sergio Pérez,00:01:19.672000
3688,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,1,19,147951.0,PER,Sergio Pérez,00:02:27.951000
3689,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2,19,164659.0,PER,Sergio Pérez,00:02:44.659000
3690,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,3,19,135246.0,PER,Sergio Pérez,00:02:15.246000
3691,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,4,15,118724.0,PER,Sergio Pérez,00:01:58.724000
3692,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,5,15,100010.0,PER,Sergio Pérez,00:01:40.010000
3693,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,6,14,97480.0,PER,Sergio Pérez,00:01:37.480000
3694,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,7,14,97891.0,PER,Sergio Pérez,00:01:37.891000
3695,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,8,13,97134.0,PER,Sergio Pérez,00:01:37.134000
